SK_ID_CURR,split
132331,train
247479,train
446473,train
427827,train
411966,train
422701,train
384909,train
419445,train
380237,train
309328,train
216077,train
172758,train
303442,train
225490,train
383865,train
328848,train
210847,train
287015,train
109071,train
178494,train
450789,train
413194,train
382319,train
430386,train
296395,train
280567,train
282903,train
245740,train
450457,train
284149,train
418190,train
452378,train
266991,train
117018,train
209947,train
311004,train
111049,train
325190,train
432229,train
406511,train
234351,train
143069,train
319692,train
371558,train
141854,train
391980,train
273276,train
420713,train
281808,train
105782,train
430740,train
353622,train
377148,train
238511,train
294414,train
197011,train
379724,train
231248,train
249433,train
211928,train
124345,train
140496,train
128839,train
214770,train
208825,train
254379,train
305715,train
434914,train
419384,train
377263,train
309046,train
105867,train
210001,train
260325,train
430137,train
113380,train
344870,train
441820,train
136186,train
332284,train
268282,train
222509,train
432416,train
196886,train
372650,train
152332,train
214210,train
245744,train
399556,train
212914,train
107940,train
364200,train
312111,train
179477,train
321997,train
373661,train
293494,train
338223,train
273820,train
404817,train
386383,train
319589,train
348781,train
196338,train
447586,train
288498,train
433311,train
124428,train
225778,train
394572,train
455474,train
275924,train
117241,train
388980,train
424718,train
159625,train
256960,train
439430,train
135839,train
133146,train
130796,train
354210,train
301198,train
307502,train
301874,train
105717,train
249564,train
436725,train
440859,train
416407,train
429569,train
399645,train
321566,train
256335,train
155794,train
391659,train
351012,train
143078,train
225523,train
404490,train
269042,train
213348,train
442974,train
213410,train
369645,train
137449,train
181673,train
210421,train
437971,train
380444,train
135199,train
149679,train
400184,train
394394,train
266405,train
301453,train
128032,train
438141,train
236114,train
291952,train
231599,train
270397,train
251952,train
253076,train
408377,train
161981,train
346740,train
360836,train
149802,train
269578,train
180381,train
204275,train
116193,train
420302,train
421852,train
375174,train
250902,train
419506,train
301130,train
279628,train
433728,train
335922,train
261361,train
261332,train
117756,train
383392,train
184908,train
252431,train
326816,train
146445,train
123726,train
201920,train
401551,train
182361,train
321185,train
188259,train
282251,train
266198,train
271020,train
122359,train
107984,train
293191,train
188894,train
234142,train
113707,train
116429,train
134837,train
310442,train
145756,train
194504,train
152003,train
218045,train
435315,train
183872,train
154004,train
252883,train
396262,train
126741,train
347364,train
284181,train
322932,train
105668,train
347048,train
360232,train
249814,train
235688,train
293805,train
283072,train
190279,train
276176,train
152457,train
223602,train
147417,train
293988,train
240213,train
118119,train
359332,train
410176,train
137003,train
220985,train
315465,train
172405,train
283778,train
251499,train
401982,train
433546,train
425476,train
202238,train
174508,train
402297,train
260694,train
364769,train
233285,train
439853,train
445902,train
390810,train
289419,train
265347,train
130285,train
372587,train
382088,train
198909,train
217154,train
420235,train
226625,train
331511,train
339832,train
353780,train
361372,train
330897,train
311923,train
375249,train
194285,train
373280,train
337797,train
293454,train
304927,train
180225,train
156927,train
276485,train
288340,train
280749,train
319724,train
389163,train
178143,train
175510,train
386670,train
435754,train
363016,train
419814,train
367278,train
297166,train
424367,train
130669,train
168110,train
358968,train
287567,train
317217,train
191456,train
365144,train
200073,train
163104,train
148834,train
277873,train
250360,train
143026,train
168558,train
155773,train
305665,train
228802,train
313586,train
314499,train
455912,train
220352,train
264099,train
331160,train
129757,train
409202,train
274021,train
161324,train
104702,train
355770,train
393226,train
312537,train
389925,train
415894,train
411774,train
116887,train
283992,train
387816,train
449523,train
102896,train
395342,train
100294,train
136358,train
399807,train
385462,train
441665,train
393596,train
150091,train
140274,train
296048,train
401471,train
172715,train
426303,train
126232,train
122406,train
440006,train
354311,train
405122,train
395111,train
374575,train
194697,train
161409,train
266530,train
354788,train
305366,train
394170,train
307363,train
171333,train
203505,train
404700,train
372735,train
208735,train
370157,train
313440,train
236759,train
108293,train
409424,train
330421,train
278247,train
111466,train
318069,train
406212,train
429175,train
349575,train
245343,train
158217,train
123258,train
218489,train
395378,train
164091,train
170218,train
262728,train
291478,train
434107,train
311312,train
279393,train
170137,train
436886,train
360499,train
162482,train
199593,train
299071,train
143471,train
377368,train
449345,train
174682,train
375745,train
186915,train
357578,train
410137,train
211677,train
262895,train
156805,train
229995,train
262302,train
373830,train
164272,train
132802,train
447159,train
405878,train
294144,train
410074,train
295455,train
276913,train
173338,train
259328,train
237848,train
151816,train
449050,train
376371,train
390499,train
214312,train
147228,train
202726,train
429661,train
403941,train
280008,train
350228,train
130221,train
273040,train
223300,train
422164,train
445789,train
153453,train
149082,train
182410,train
450842,train
216404,train
142651,train
327598,train
165366,train
439082,train
397922,train
386529,train
277089,train
247520,train
288232,train
353500,train
199289,train
315828,train
225414,train
156380,train
246715,train
409357,train
215841,train
341448,train
418044,train
386435,train
281742,train
152084,train
442549,train
380204,train
182253,train
127475,train
397319,train
300151,train
260244,train
246411,train
412027,train
112654,train
150813,train
147056,train
146291,train
136469,train
364795,train
340206,train
232241,train
381869,train
198572,train
275714,train
384518,train
223928,train
425852,train
213147,train
455973,train
339912,train
176287,train
169877,train
199683,train
449111,train
271023,train
142202,train
316115,train
355162,train
361096,train
303708,train
422098,train
240246,train
428535,train
450413,train
133979,train
122701,train
262876,train
157304,train
384406,train
348279,train
325773,train
110367,train
217093,train
237348,train
227511,train
428919,train
201900,train
260163,train
336011,train
427002,train
235128,train
367352,train
309070,train
383219,train
296452,train
410313,train
193797,train
386859,train
127458,train
354884,train
340147,train
227598,train
178859,train
434846,train
223811,train
409093,train
173402,train
289585,train
268765,train
130662,train
245195,train
383703,train
221777,train
316684,train
366535,train
408298,train
228842,train
121349,train
222220,train
339804,train
285655,train
279385,train
333826,train
101499,train
275607,train
133947,train
226798,train
370111,train
125671,train
381592,train
110775,train
216915,train
256409,train
112412,train
219005,train
424801,train
150755,train
190258,train
416489,train
422153,train
231806,train
411697,train
296149,train
132393,train
377925,train
203503,train
115277,train
272960,train
292853,train
125202,train
200174,train
101394,train
248717,train
215424,train
382123,train
438852,train
190307,train
332842,train
350815,train
249429,train
271646,train
440109,train
119972,train
277800,train
247977,train
372979,train
132769,train
275355,train
262453,train
287867,train
105585,train
419909,train
205537,train
289558,train
348765,train
238994,train
342402,train
274677,train
209307,train
219370,train
389620,train
432478,train
403088,train
410489,train
312123,train
153131,train
213379,train
159363,train
301078,train
375228,train
117644,train
443151,train
139702,train
448219,train
449882,train
223704,train
361765,train
289723,train
346229,train
296778,train
210391,train
281191,train
109600,train
239657,train
190114,train
147270,train
272080,train
297808,train
397059,train
238668,train
444463,train
365961,train
310862,train
266391,train
114026,train
350742,train
288296,train
278731,train
302629,train
278209,train
207420,train
196442,train
304261,train
448813,train
194678,train
270962,train
454993,train
233767,train
153624,train
324322,train
396911,train
376510,train
349848,train
363484,train
198242,train
218625,train
223434,train
337134,train
